Configuration weight     Weight sign              
291.049                  1                        
287.804                  1                        
287.842                  1                        
291.35                   1                        
289.045                  1                        
290.18                   1                        
290.984                  1                        
289.795                  1                        
286.864                  1                        
287.282                  1                        
286.277                  1                        
283.13                   1                        
284.684                  1                        
283.502                  1                        
283.565                  1                        
282.13                   1                        
282.645                  1                        
285.318                  1                        
284.012                  1                        
280.338                  1                        
276.811                  1                        
275.646                  1                        
275.309                  1                        
272.154                  1                        
273.967                  1                        
276.777                  1                        
275.343                  1                        
275.706                  1                        
273.736                  1                        
277.832                  1                        
277.79                   1                        
277.065                  1                        
275.453                  1                        
275.667                  1                        
276.437                  1                        
278.148                  1                        
278.425                  1                        
279.022                  1                        
275.797                  1                        
275.378                  1                        
273.517                  1                        
272.727                  1                        
274.227                  1                        
274.345                  1                        
274.106                  1                        
274.237                  1                        
273.929                  1                        
275.273                  1                        
275.082                  1                        
273.586                  1                        
274.06                   1                        
275.497                  1                        
274.53                   1                        
277.208                  1                        
278.432                  1                        
280.183                  1                        
276.187                  1                        
276.248                  1                        
278.013                  1                        
280.433                  1                        
284.535                  1                        
287.666                  1                        
287.219                  1                        
284.844                  1                        
285.365                  1                        
286.041                  1                        
283.297                  1                        
285.791                  1                        
284.992                  1                        
283.823                  1                        
282.825                  1                        
281.966                  1                        
279.728                  1                        
278.648                  1                        
278.83                   1                        
282.03                   1                        
283.616                  1                        
285.328                  1                        
284.229                  1                        
282.753                  1                        
282.167                  1                        
282.51                   1                        
285.297                  1                        
286.681                  1                        
284.914                  1                        
286.619                  1                        
287.554                  1                        
287.274                  1                        
288.452                  1                        
288.591                  1                        
289.981                  1                        
290.532                  1                        
287.038                  1                        
287.531                  1                        
283.951                  1                        
284.212                  1                        
288.789                  1                        
285.161                  1                        
283.824                  1                        
285.577                  1                        
287.487                  1                        
286.987                  1                        
286.039                  1                        
282.468                  1                        
283.254                  1                        
279.619                  1                        
274.652                  1                        
274.76                   1                        
273.376                  1                        
272.541                  1                        
272.334                  1                        
272.648                  1                        
274.446                  1                        
276.723                  1                        
272.864                  1                        
272.171                  1                        
274.761                  1                        
272.18                   1                        
271.282                  1                        
269.888                  1                        
272.194                  1                        
275.298                  1                        
272.583                  1                        
273.159                  1                        
272.435                  1                        
277.229                  1                        
279.898                  1                        
278.412                  1                        
275.509                  1                        
273.673                  1                        
276.453                  1                        
273.662                  1                        
276.501                  1                        
275.976                  1                        
275.344                  1                        
272.988                  1                        
273.116                  1                        
276.966                  1                        
274.147                  1                        
279.152                  1                        
282.013                  1                        
279.653                  1                        
278.132                  1                        
279.923                  1                        
280.357                  1                        
279.856                  1                        
279.667                  1                        
277.096                  1                        
279.053                  1                        
276.832                  1                        
280.105                  1                        
280.871                  1                        
281.143                  1                        
280.337                  1                        
277.134                  1                        
278.482                  1                        
277.938                  1                        
277.338                  1                        
279.572                  1                        
278.985                  1                        
279.016                  1                        
280.315                  1                        
277.619                  1                        
274.259                  1                        
274.074                  1                        
273.501                  1                        
272.383                  1                        
273.274                  1                        
274.768                  1                        
280.526                  1                        
284.578                  1                        
283.617                  1                        
284.742                  1                        
287.424                  1                        
288.333                  1                        
291.434                  1                        
290.753                  1                        
291.332                  1                        
291.553                  1                        
292.976                  1                        
297.007                  1                        
295.887                  1                        
294.445                  1                        
294.424                  1                        
295.66                   1                        
303.353                  1                        
303.939                  1                        
306.003                  1                        
307.364                  1                        
303.415                  1                        
302.175                  1                        
302.347                  1                        
303.107                  1                        
301.22                   1                        
300.036                  1                        
301.181                  1                        
301.17                   1                        
299.282                  1                        
301.216                  1                        
296.188                  1                        
293.724                  1                        
293.794                  1                        
295.221                  1                        
292.508                  1                        
289.107                  1                        
287.999                  1                        
287.715                  1                        
288.082                  1                        
289.686                  1                        
288.188                  1                        
284.254                  1                        
286.741                  1                        
284.037                  1                        
280.527                  1                        
281.85                   1                        
280.991                  1                        
282.393                  1                        
282.365                  1                        
281.37                   1                        
284.348                  1                        
288.155                  1                        
288.395                  1                        
287.941                  1                        
286.916                  1                        
287.53                   1                        
291.577                  1                        
292.072                  1                        
290.482                  1                        
295.123                  1                        
295.37                   1                        
296.592                  1                        
294.534                  1                        
294.19                   1                        
297.017                  1                        
295.865                  1                        
294.717                  1                        
297.88                   1                        
295.601                  1                        
299.724                  1                        
297.296                  1                        
301.419                  1                        
302.539                  1                        
302.531                  1                        
304.989                  1                        
304.9                    1                        
303.025                  1                        
300.124                  1                        
300.785                  1                        
300.877                  1                        
302.259                  1                        
297.972                  1                        
297.865                  1                        
299.066                  1                        
297.152                  1                        
298.255                  1                        
294.898                  1                        
292.172                  1                        
289.492                  1                        
290.338                  1                        
293.742                  1                        
298.093                  1                        
297.194                  1                        
298.447                  1                        
297.932                  1                        
297.241                  1                        
297.38                   1                        
298.43                   1                        
300.587                  1                        
303.082                  1                        
301.01                   1                        
302.36                   1                        
305.465                  1                        
311.49                   1                        
313.794                  1                        
317.399                  1                        
312.842                  1                        
315.262                  1                        
313.904                  1                        
314.182                  1                        
312.833                  1                        
312.67                   1                        
314.094                  1                        
316.634                  1                        
314.217                  1                        
319.113                  1                        
320.288                  1                        
320.49                   1                        
317.494                  1                        
316.256                  1                        
318.492                  1                        
318.516                  1                        
314.116                  1                        
316.23                   1                        
318.366                  1                        
319.967                  1                        
316.036                  1                        
319.874                  1                        
317.137                  1                        
317.34                   1                        
314.114                  1                        
314.21                   1                        
312.543                  1                        
312.564                  1                        
312.798                  1                        
316.451                  1                        
315.647                  1                        
316.608                  1                        
313.058                  1                        
311.851                  1                        
311.13                   1                        
312.32                   1                        
311.505                  1                        
311.367                  1                        
311.612                  1                        
313.321                  1                        
315.354                  1                        
311.368                  1                        
308.874                  1                        
310.62                   1                        
315.157                  1                        
320.245                  1                        
322.14                   1                        
323.323                  1                        
319.769                  1                        
319.748                  1                        
320.201                  1                        
318.781                  1                        
318.738                  1                        
315.841                  1                        
316.028                  1                        
315.371                  1                        
315.576                  1                        
315.859                  1                        
317.383                  1                        
320.035                  1                        
321.161                  1                        
322.032                  1                        
321.16                   1                        
320.828                  1                        
322.868                  1                        
321.58                   1                        
320.369                  1                        
316.817                  1                        
319.666                  1                        
320.397                  1                        
320.777                  1                        
323.884                  1                        
329.576                  1                        
326.989                  1                        
323.366                  1                        
323.375                  1                        
324.769                  1                        
324.364                  1                        
318.279                  1                        
320.181                  1                        
321.74                   1                        
319.511                  1                        
321.117                  1                        
322.603                  1                        
325.238                  1                        
327.518                  1                        
325.105                  1                        
327.76                   1                        
330.27                   1                        
329.085                  1                        
327.888                  1                        
327.355                  1                        
327.153                  1                        
326.763                  1                        
327.728                  1                        
331.24                   1                        
330.375                  1                        
328.871                  1                        
329.432                  1                        
330.842                  1                        
329.234                  1                        
327.997                  1                        
325.756                  1                        
328.026                  1                        
328.343                  1                        
328.389                  1                        
328.59                   1                        
329.282                  1                        
329.571                  1                        
330.145                  1                        
331.424                  1                        
331.464                  1                        
331.072                  1                        
335.99                   1                        
337.002                  1                        
337.003                  1                        
338.812                  1                        
336.73                   1                        
338.719                  1                        
341.744                  1                        
339.411                  1                        
339.115                  1                        
338.684                  1                        
339.719                  1                        
343.055                  1                        
343.02                   1                        
343.464                  1                        
342.506                  1                        
341.439                  1                        
343.222                  1                        
346.516                  1                        
347.979                  1                        
349.296                  1                        
347.732                  1                        
348.019                  1                        
350.775                  1                        
351.87                   1                        
351.87                   1                        
347.412                  1                        
348.548                  1                        
344.623                  1                        
341.678                  1                        
341.532                  1                        
341.557                  1                        
341.546                  1                        
344.152                  1                        
345.614                  1                        
348.407                  1                        
348.411                  1                        
346.215                  1                        
343.092                  1                        
341.837                  1                        
343.563                  1                        
341.314                  1                        
340.179                  1                        
341.186                  1                        
339.197                  1                        
342.182                  1                        
342.461                  1                        
342.15                   1                        
340.186                  1                        
340.425                  1                        
343.74                   1                        
345.163                  1                        
350.007                  1                        
350.034                  1                        
350.018                  1                        
348.749                  1                        
348                      1                        
348.4                    1                        
346.207                  1                        
348.731                  1                        
349.474                  1                        
347.192                  1                        
347.867                  1                        
350.243                  1                        
349.245                  1                        
351.766                  1                        
354.888                  1                        
357.546                  1                        
359.847                  1                        
361.14                   1                        
361.855                  1                        
356.515                  1                        
351.686                  1                        
351.795                  1                        
351.62                   1                        
352.846                  1                        
350.765                  1                        
346.944                  1                        
344.621                  1                        
349.324                  1                        
347.887                  1                        
344.983                  1                        
344.716                  1                        
342.823                  1                        
343.065                  1                        
341.234                  1                        
342.567                  1                        
344.538                  1                        
341.815                  1                        
341.267                  1                        
339.593                  1                        
339.427                  1                        
335.594                  1                        
333.949                  1                        
331.998                  1                        
335.698                  1                        
336.343                  1                        
338.779                  1                        
342.353                  1                        
342.386                  1                        
342.803                  1                        
342.477                  1                        
343.662                  1                        
342.668                  1                        
343.38                   1                        
341.295                  1                        
343.749                  1                        
341.926                  1                        
344.887                  1                        
345.714                  1                        
350.291                  1                        
348.741                  1                        
351.192                  1                        
348.825                  1                        
350.446                  1                        
350.627                  1                        
351.231                  1                        
352.497                  1                        
352.154                  1                        
354.589                  1                        
352.217                  1                        
349.733                  1                        
348.349                  1                        
349.437                  1                        
347.838                  1                        
344.949                  1                        
340.141                  1                        
340.867                  1                        
339.438                  1                        
340.777                  1                        
339.941                  1                        
342.19                   1                        
340.795                  1                        
339.58                   1                        
340.849                  1                        
337.08                   1                        
337.617                  1                        
337.663                  1                        
340.757                  1                        
341.517                  1                        
342.097                  1                        
343.091                  1                        
343.035                  1                        
343.665                  1                        
346.975                  1                        
348.11                   1                        
347.335                  1                        
346.134                  1                        
349.992                  1                        
347.254                  1                        
348.148                  1                        
347.082                  1                        
348.034                  1                        
348.116                  1                        
350.543                  1                        
349.134                  1                        
349.882                  1                        
349.828                  1                        
346.63                   1                        
346.336                  1                        
346.293                  1                        
345.643                  1                        
347.24                   1                        
348.238                  1                        
349.243                  1                        
350.018                  1                        
348.783                  1                        
345.528                  1                        
346.197                  1                        
347.513                  1                        
347.294                  1                        
346.059                  1                        
344.173                  1                        
340.532                  1                        
337.703                  1                        
339.332                  1                        
339.795                  1                        
339.868                  1                        
335.34                   1                        
336.828                  1                        
332.8                    1                        
333.48                   1                        
336.683                  1                        
334.589                  1                        
335.697                  1                        
332.095                  1                        
330.6                    1                        
330.215                  1                        
329.386                  1                        
327.499                  1                        
328.995                  1                        
328.06                   1                        
330.254                  1                        
331.969                  1                        
329.325                  1                        
335.157                  1                        
335.726                  1                        
333.393                  1                        
338.279                  1                        
334.645                  1                        
332.356                  1                        
334.944                  1                        
336.159                  1                        
332.65                   1                        
332.911                  1                        
329.746                  1                        
334.575                  1                        
331.525                  1                        
330.652                  1                        
329.517                  1                        
328.32                   1                        
329.043                  1                        
324.578                  1                        
323.161                  1                        
325.506                  1                        
325.307                  1                        
322.077                  1                        
322.246                  1                        
320.851                  1                        
319.544                  1                        
319.369                  1                        
319.607                  1                        
319.998                  1                        
320.271                  1                        
320.606                  1                        
320.74                   1                        
320.419                  1                        
322.636                  1                        
324.463                  1                        
325.882                  1                        
324.884                  1                        
321.529                  1                        
322.868                  1                        
325.697                  1                        
325.346                  1                        
325.276                  1                        
325.006                  1                        
327.837                  1                        
330.105                  1                        
330.226                  1                        
329.433                  1                        
329.563                  1                        
331.607                  1                        
331.501                  1                        
328.129                  1                        
326.193                  1                        
325.26                   1                        
326.088                  1                        
326.332                  1                        
330.266                  1                        
327.845                  1                        
326.457                  1                        
324.878                  1                        
328.987                  1                        
330.709                  1                        
335.763                  1                        
335.802                  1                        
337.313                  1                        
339.21                   1                        
340.462                  1                        
342.354                  1                        
347.829                  1                        
346.453                  1                        
345.062                  1                        
346.181                  1                        
342.765                  1                        
345.564                  1                        
346.123                  1                        
345.088                  1                        
347.634                  1                        
350.254                  1                        
353.04                   1                        
353.432                  1                        
348.933                  1                        
348.165                  1                        
345.642                  1                        
345.933                  1                        
344.29                   1                        
343.835                  1                        
345.194                  1                        
342.019                  1                        
341.953                  1                        
343.332                  1                        
339.532                  1                        
341.524                  1                        
343.965                  1                        
340.604                  1                        
343.685                  1                        
346.816                  1                        
350.885                  1                        
350.885                  1                        
349.517                  1                        
347.646                  1                        
348.955                  1                        
348.624                  1                        
348.066                  1                        
348.768                  1                        
349.941                  1                        
351.112                  1                        
349.448                  1                        
346.505                  1                        
345.497                  1                        
345.967                  1                        
343.504                  1                        
340.518                  1                        
339.397                  1                        
338.343                  1                        
337.415                  1                        
336.023                  1                        
334.328                  1                        
336.231                  1                        
334.965                  1                        
337.922                  1                        
335.456                  1                        
337.228                  1                        
338.208                  1                        
341.454                  1                        
338.057                  1                        
337.985                  1                        
338.55                   1                        
339.49                   1                        
341.613                  1                        
338.763                  1                        
340.213                  1                        
339.313                  1                        
341.655                  1                        
342.668                  1                        
340.018                  1                        
339.401                  1                        
338.924                  1                        
340.285                  1                        
342.158                  1                        
343.99                   1                        
342.101                  1                        
337.877                  1                        
335.041                  1                        
336.209                  1                        
334.892                  1                        
331.758                  1                        
333.951                  1                        
335.699                  1                        
338.001                  1                        
338.59                   1                        
342.338                  1                        
342.535                  1                        
346.263                  1                        
345.014                  1                        
349.579                  1                        
346.908                  1                        
345.593                  1                        
339.499                  1                        
338.97                   1                        
333.037                  1                        
331.976                  1                        
330.155                  1                        
329.415                  1                        
327.564                  1                        
327.051                  1                        
324.72                   1                        
324.705                  1                        
323.707                  1                        
326.337                  1                        
324.951                  1                        
321.69                   1                        
322.977                  1                        
321.819                  1                        
321.793                  1                        
328.01                   1                        
329.096                  1                        
324.339                  1                        
326.254                  1                        
327.448                  1                        
332.255                  1                        
332.417                  1                        
333.547                  1                        
338.844                  1                        
340.205                  1                        
340.215                  1                        
338.913                  1                        
341.414                  1                        
341.32                   1                        
342.672                  1                        
345.433                  1                        
345.433                  1                        
344.798                  1                        
344.848                  1                        
344.342                  1                        
345.358                  1                        
341.243                  1                        
339.638                  1                        
337.265                  1                        
341.584                  1                        
345.26                   1                        
339.914                  1                        
336.826                  1                        
333.75                   1                        
330.832                  1                        
334.563                  1                        
333.157                  1                        
333.17                   1                        
335.827                  1                        
333.494                  1                        
333.611                  1                        
333.37                   1                        
332.68                   1                        
330.124                  1                        
332.254                  1                        
331.212                  1                        
331.275                  1                        
331.397                  1                        
330.253                  1                        
329.751                  1                        
329.748                  1                        
328.906                  1                        
325.588                  1                        
328.025                  1                        
327.12                   1                        
329.23                   1                        
327.162                  1                        
328.141                  1                        
327.917                  1                        
328.981                  1                        
329.513                  1                        
328.886                  1                        
329.981                  1                        
330.169                  1                        
329.993                  1                        
332.819                  1                        
339.511                  1                        
344.159                  1                        
341.375                  1                        
343.441                  1                        
345.559                  1                        
347.555                  1                        
346.736                  1                        
344.332                  1                        
344.283                  1                        
344.81                   1                        
343.035                  1                        
346.718                  1                        
345.909                  1                        
346.587                  1                        
350.634                  1                        
350.459                  1                        
345.966                  1                        
349.998                  1                        
348.869                  1                        
348.928                  1                        
352.5                    1                        
350.672                  1                        
351.265                  1                        
348.59                   1                        
355.012                  1                        
357.311                  1                        
354.459                  1                        
353.032                  1                        
355.672                  1                        
357.234                  1                        
357.489                  1                        
356.566                  1                        
358.438                  1                        
357.32                   1                        
356.301                  1                        
354.868                  1                        
354.891                  1                        
354.953                  1                        
352.712                  1                        
351.512                  1                        
349.9                    1                        
351.07                   1                        
352.904                  1                        
356.735                  1                        
352.094                  1                        
347.846                  1                        
349.989                  1                        
350.109                  1                        
344.871                  1                        
345.769                  1                        
345.958                  1                        
345.11                   1                        
345.264                  1                        
340.675                  1                        
338.19                   1                        
336.42                   1                        
337.118                  1                        
340.653                  1                        
342.455                  1                        
345.132                  1                        
337.871                  1                        
335.87                   1                        
334.549                  1                        
333.059                  1                        
332.804                  1                        
328.882                  1                        
328.41                   1                        
323.627                  1                        
