Configuration weight     Weight sign              
804.696                  1                        
803.047                  1                        
807.931                  1                        
818.49                   1                        
817.97                   1                        
826.873                  1                        
831.381                  1                        
837.236                  1                        
839.612                  1                        
845.009                  1                        
842.922                  1                        
845.481                  1                        
845.171                  1                        
846.848                  1                        
858.076                  1                        
854.429                  1                        
850.952                  1                        
847.139                  1                        
844.967                  1                        
862.648                  1                        
863.205                  1                        
850.337                  1                        
856.115                  1                        
855.095                  1                        
860.123                  1                        
861.754                  1                        
862.013                  1                        
861.77                   1                        
861.352                  1                        
847.289                  1                        
844.716                  1                        
843.509                  1                        
845.36                   1                        
844.543                  1                        
852.203                  1                        
853.565                  1                        
835.35                   1                        
840.531                  1                        
856.06                   1                        
854.734                  1                        
858.825                  1                        
864.033                  1                        
864.632                  1                        
869.68                   1                        
859.887                  1                        
859.068                  1                        
853.505                  1                        
858.573                  1                        
860.308                  1                        
869.57                   1                        
864.817                  1                        
874.321                  1                        
874.16                   1                        
869.359                  1                        
870.935                  1                        
874.1                    1                        
875.472                  1                        
871.522                  1                        
864.548                  1                        
865.311                  1                        
871.043                  1                        
866.539                  1                        
859.208                  1                        
859.8                    1                        
854.866                  1                        
852.309                  1                        
849.848                  1                        
846.469                  1                        
845.718                  1                        
850.463                  1                        
845.155                  1                        
852.776                  1                        
857.683                  1                        
863.432                  1                        
866.134                  1                        
863.168                  1                        
862.739                  1                        
861.229                  1                        
853.804                  1                        
852.555                  1                        
850.279                  1                        
848.665                  1                        
853.501                  1                        
848.355                  1                        
846.572                  1                        
843.202                  1                        
841.219                  1                        
842.801                  1                        
837.576                  1                        
824.528                  1                        
814.997                  1                        
811.873                  1                        
800.851                  1                        
800.464                  1                        
808.931                  1                        
808.721                  1                        
805.15                   1                        
802.992                  1                        
791.318                  1                        
782.098                  1                        
783.548                  1                        
776.984                  1                        
772.889                  1                        
775.412                  1                        
771.121                  1                        
769.544                  1                        
764.243                  1                        
771.333                  1                        
776.041                  1                        
778.138                  1                        
778.941                  1                        
783.741                  1                        
784.644                  1                        
781.217                  1                        
771.304                  1                        
775.558                  1                        
780.496                  1                        
784.884                  1                        
786.41                   1                        
796.022                  1                        
792.077                  1                        
800.274                  1                        
800.647                  1                        
800.108                  1                        
799.903                  1                        
795.437                  1                        
793.08                   1                        
789.775                  1                        
794.619                  1                        
790.799                  1                        
792.784                  1                        
796.944                  1                        
797.868                  1                        
792.722                  1                        
788.006                  1                        
789.052                  1                        
791.367                  1                        
787.991                  1                        
792.187                  1                        
787.335                  1                        
781.87                   1                        
787.518                  1                        
787.856                  1                        
787.338                  1                        
776.604                  1                        
776.366                  1                        
774.928                  1                        
775.829                  1                        
778.407                  1                        
782.16                   1                        
792.316                  1                        
794.628                  1                        
802.331                  1                        
809.933                  1                        
806.076                  1                        
808.218                  1                        
814.634                  1                        
809.471                  1                        
801.302                  1                        
794.838                  1                        
792.618                  1                        
795.358                  1                        
793.438                  1                        
793.483                  1                        
789.055                  1                        
789.772                  1                        
798.988                  1                        
800.847                  1                        
801.486                  1                        
797.2                    1                        
793.158                  1                        
799.448                  1                        
811.267                  1                        
806.426                  1                        
801.01                   1                        
803.263                  1                        
806.274                  1                        
809.602                  1                        
813.198                  1                        
812.747                  1                        
809.067                  1                        
814.351                  1                        
821.688                  1                        
816.156                  1                        
809.733                  1                        
808.871                  1                        
800.71                   1                        
807.594                  1                        
803.087                  1                        
806.824                  1                        
819.408                  1                        
808.206                  1                        
802.362                  1                        
799.202                  1                        
800.249                  1                        
800.669                  1                        
799.222                  1                        
805.129                  1                        
806.456                  1                        
801.924                  1                        
804.691                  1                        
800.693                  1                        
798.344                  1                        
810.056                  1                        
809.307                  1                        
810.572                  1                        
820.401                  1                        
819.744                  1                        
818.95                   1                        
823.083                  1                        
825.835                  1                        
824.815                  1                        
828.75                   1                        
826.286                  1                        
823.383                  1                        
825.956                  1                        
816.112                  1                        
816.638                  1                        
811.798                  1                        
817.255                  1                        
807.122                  1                        
814.165                  1                        
811.395                  1                        
813.192                  1                        
813.934                  1                        
817.902                  1                        
809.362                  1                        
804.958                  1                        
808.565                  1                        
807.343                  1                        
800.159                  1                        
805.002                  1                        
805.244                  1                        
806.793                  1                        
808.847                  1                        
804.964                  1                        
799.77                   1                        
799.875                  1                        
797.18                   1                        
788.133                  1                        
795.869                  1                        
792.376                  1                        
788.283                  1                        
779.61                   1                        
784.521                  1                        
787.659                  1                        
781.174                  1                        
782.195                  1                        
785.049                  1                        
781.941                  1                        
783.382                  1                        
777.381                  1                        
786.791                  1                        
790.378                  1                        
785.148                  1                        
783.849                  1                        
788.308                  1                        
792.253                  1                        
800.173                  1                        
812.636                  1                        
815.754                  1                        
816.762                  1                        
816.533                  1                        
814.042                  1                        
823.079                  1                        
822.464                  1                        
816.613                  1                        
815.679                  1                        
814.31                   1                        
811.278                  1                        
805.755                  1                        
803.337                  1                        
800.416                  1                        
802.377                  1                        
799.41                   1                        
797.786                  1                        
805.976                  1                        
808.085                  1                        
801.916                  1                        
800.15                   1                        
801.137                  1                        
799.794                  1                        
796.049                  1                        
796.919                  1                        
797.447                  1                        
794.421                  1                        
795.287                  1                        
801.542                  1                        
806.636                  1                        
813.946                  1                        
816.667                  1                        
812.142                  1                        
803.754                  1                        
801.57                   1                        
807.252                  1                        
804.997                  1                        
810.795                  1                        
805.674                  1                        
801.422                  1                        
794.403                  1                        
798.045                  1                        
798.541                  1                        
801.413                  1                        
809.755                  1                        
814.772                  1                        
808.108                  1                        
810.841                  1                        
808.61                   1                        
808.364                  1                        
805.621                  1                        
799.115                  1                        
802.557                  1                        
803.55                   1                        
810.978                  1                        
812.031                  1                        
815.235                  1                        
815.975                  1                        
816.739                  1                        
825.939                  1                        
825.941                  1                        
825.318                  1                        
829.485                  1                        
833.097                  1                        
826.616                  1                        
837.044                  1                        
844.945                  1                        
842.841                  1                        
842.988                  1                        
842.951                  1                        
843.179                  1                        
836.471                  1                        
838.135                  1                        
839.05                   1                        
837.567                  1                        
837.527                  1                        
834.389                  1                        
837.245                  1                        
847.834                  1                        
845.97                   1                        
846.716                  1                        
849.709                  1                        
855.67                   1                        
854.085                  1                        
861.06                   1                        
871.967                  1                        
880.899                  1                        
889.647                  1                        
880.945                  1                        
892.375                  1                        
898.74                   1                        
903.419                  1                        
898.213                  1                        
900.195                  1                        
904.332                  1                        
900.336                  1                        
895.282                  1                        
902.843                  1                        
903.677                  1                        
902.022                  1                        
910.375                  1                        
904.949                  1                        
904.439                  1                        
902.507                  1                        
901.422                  1                        
898.493                  1                        
897.65                   1                        
895.05                   1                        
890.612                  1                        
896.206                  1                        
884.836                  1                        
890.496                  1                        
884.615                  1                        
876.3                    1                        
870.361                  1                        
864.358                  1                        
861.269                  1                        
849.715                  1                        
847.487                  1                        
843.146                  1                        
846.484                  1                        
845.606                  1                        
848.511                  1                        
841.592                  1                        
846.391                  1                        
851.129                  1                        
854.475                  1                        
852.518                  1                        
857.064                  1                        
867.418                  1                        
867.855                  1                        
873.083                  1                        
883.034                  1                        
883.739                  1                        
878.703                  1                        
890.905                  1                        
879.876                  1                        
878.096                  1                        
880.593                  1                        
885.534                  1                        
882.98                   1                        
881.414                  1                        
885.17                   1                        
889.535                  1                        
889.288                  1                        
881.467                  1                        
878.471                  1                        
874.519                  1                        
867.47                   1                        
859.082                  1                        
853.341                  1                        
856.336                  1                        
862.581                  1                        
856.508                  1                        
858.518                  1                        
860.819                  1                        
864.137                  1                        
866.221                  1                        
867.193                  1                        
870.288                  1                        
873.632                  1                        
867.263                  1                        
858.133                  1                        
854.871                  1                        
855.939                  1                        
861.779                  1                        
866.18                   1                        
862.706                  1                        
869.2                    1                        
871.487                  1                        
877.447                  1                        
886.159                  1                        
876.423                  1                        
883.096                  1                        
887.634                  1                        
886.862                  1                        
893.467                  1                        
893.721                  1                        
891.576                  1                        
885.742                  1                        
892.265                  1                        
895.449                  1                        
898.389                  1                        
892.339                  1                        
889.808                  1                        
891.702                  1                        
890.927                  1                        
882.879                  1                        
880.174                  1                        
881.78                   1                        
886.784                  1                        
881.4                    1                        
874.943                  1                        
869.264                  1                        
873.892                  1                        
879.94                   1                        
882.256                  1                        
887.653                  1                        
885.525                  1                        
879.663                  1                        
881.965                  1                        
882.456                  1                        
875.981                  1                        
863.854                  1                        
856.183                  1                        
855.212                  1                        
849.545                  1                        
845.136                  1                        
850.613                  1                        
833.921                  1                        
832.11                   1                        
828.82                   1                        
830.895                  1                        
833.516                  1                        
835.377                  1                        
830.385                  1                        
839.199                  1                        
838.057                  1                        
834.282                  1                        
828.647                  1                        
818.821                  1                        
832.744                  1                        
842.794                  1                        
847.227                  1                        
844.912                  1                        
849.81                   1                        
852.203                  1                        
849.91                   1                        
855.567                  1                        
853.83                   1                        
857.823                  1                        
863.489                  1                        
859.549                  1                        
859.535                  1                        
852.512                  1                        
857.548                  1                        
857.357                  1                        
862.326                  1                        
855.558                  1                        
857.013                  1                        
856.402                  1                        
856.776                  1                        
859.208                  1                        
858.69                   1                        
856.889                  1                        
854.178                  1                        
852.361                  1                        
846.433                  1                        
849.91                   1                        
846.901                  1                        
850.435                  1                        
852.129                  1                        
843.344                  1                        
844.65                   1                        
842.814                  1                        
839.737                  1                        
843.465                  1                        
839.29                   1                        
842.183                  1                        
832.59                   1                        
836.351                  1                        
833.698                  1                        
834.924                  1                        
833.167                  1                        
829.66                   1                        
828.126                  1                        
821.777                  1                        
830.996                  1                        
822.222                  1                        
819.8                    1                        
823.061                  1                        
823.439                  1                        
822.906                  1                        
825.148                  1                        
815.234                  1                        
812.322                  1                        
810.405                  1                        
815.181                  1                        
817.211                  1                        
815.465                  1                        
819.219                  1                        
826.876                  1                        
828.373                  1                        
825.304                  1                        
818.975                  1                        
823.66                   1                        
831.733                  1                        
833.864                  1                        
836.736                  1                        
844.274                  1                        
839.462                  1                        
832.022                  1                        
839.771                  1                        
826.529                  1                        
817.83                   1                        
816.042                  1                        
806.152                  1                        
803.834                  1                        
803.891                  1                        
799.887                  1                        
798.297                  1                        
786.034                  1                        
788.952                  1                        
788.154                  1                        
790.269                  1                        
787.67                   1                        
796.754                  1                        
800.942                  1                        
799.151                  1                        
792.701                  1                        
787.451                  1                        
784.368                  1                        
784.735                  1                        
787.93                   1                        
789.502                  1                        
792.726                  1                        
787.689                  1                        
780.341                  1                        
775.757                  1                        
775.448                  1                        
776.423                  1                        
784.844                  1                        
781.787                  1                        
787.583                  1                        
798.311                  1                        
790.979                  1                        
791.059                  1                        
790.626                  1                        
796.123                  1                        
798.382                  1                        
802.282                  1                        
808.384                  1                        
800.737                  1                        
789.539                  1                        
792.006                  1                        
795.183                  1                        
793.7                    1                        
793.812                  1                        
799.667                  1                        
796.505                  1                        
802.607                  1                        
796.725                  1                        
797.512                  1                        
788.023                  1                        
783.066                  1                        
783.407                  1                        
789.666                  1                        
786.533                  1                        
792.431                  1                        
785.223                  1                        
785.842                  1                        
771.877                  1                        
783.703                  1                        
783.379                  1                        
783.396                  1                        
782.265                  1                        
783.848                  1                        
781.801                  1                        
786.998                  1                        
785.106                  1                        
785.075                  1                        
781.95                   1                        
783.213                  1                        
776.588                  1                        
784.4                    1                        
785.877                  1                        
790.991                  1                        
798.862                  1                        
801.851                  1                        
791.967                  1                        
781.861                  1                        
787.456                  1                        
788.957                  1                        
788.144                  1                        
780.238                  1                        
783.048                  1                        
793.218                  1                        
792.879                  1                        
798.933                  1                        
810.183                  1                        
798.174                  1                        
799.935                  1                        
793.134                  1                        
796.972                  1                        
797.002                  1                        
800.177                  1                        
806.085                  1                        
810.92                   1                        
815.992                  1                        
818.563                  1                        
821.919                  1                        
827.555                  1                        
833.86                   1                        
829.708                  1                        
833.577                  1                        
834.071                  1                        
839.889                  1                        
840.587                  1                        
851.366                  1                        
852.987                  1                        
843.246                  1                        
832.344                  1                        
833.481                  1                        
839.277                  1                        
843.768                  1                        
842.375                  1                        
835.069                  1                        
837.649                  1                        
832.71                   1                        
818.593                  1                        
822.045                  1                        
818.626                  1                        
821.451                  1                        
818.948                  1                        
825.606                  1                        
832.511                  1                        
826.316                  1                        
828.203                  1                        
831.295                  1                        
832.077                  1                        
834.543                  1                        
842.772                  1                        
836.608                  1                        
831.24                   1                        
823.466                  1                        
821.966                  1                        
821.313                  1                        
823.448                  1                        
826.645                  1                        
836.879                  1                        
836.648                  1                        
833.905                  1                        
836.164                  1                        
835.482                  1                        
833.47                   1                        
841.136                  1                        
843.548                  1                        
847.466                  1                        
842.59                   1                        
842.063                  1                        
839.159                  1                        
840.583                  1                        
837.296                  1                        
838.472                  1                        
845.652                  1                        
852.459                  1                        
846.741                  1                        
843.36                   1                        
841.776                  1                        
839.625                  1                        
833.722                  1                        
826.904                  1                        
825.54                   1                        
822.912                  1                        
822.119                  1                        
817.444                  1                        
814.5                    1                        
807.534                  1                        
800.29                   1                        
805.707                  1                        
808.252                  1                        
808.712                  1                        
805.146                  1                        
803.59                   1                        
799.133                  1                        
797.73                   1                        
792.139                  1                        
791.972                  1                        
797.188                  1                        
796.259                  1                        
798.092                  1                        
800.346                  1                        
799.086                  1                        
802.039                  1                        
794.934                  1                        
800.625                  1                        
802.878                  1                        
805.987                  1                        
817.105                  1                        
818.666                  1                        
813.123                  1                        
813.893                  1                        
813.39                   1                        
824.213                  1                        
830.012                  1                        
825.046                  1                        
825.263                  1                        
835.747                  1                        
836.844                  1                        
841.453                  1                        
843.588                  1                        
846.03                   1                        
848.83                   1                        
850.264                  1                        
851.893                  1                        
855.804                  1                        
842.814                  1                        
846.27                   1                        
849.482                  1                        
841.165                  1                        
848.006                  1                        
846.616                  1                        
851.194                  1                        
853.494                  1                        
845.863                  1                        
843.457                  1                        
840.345                  1                        
840.705                  1                        
849.548                  1                        
854.504                  1                        
854.941                  1                        
856.806                  1                        
849.307                  1                        
846.065                  1                        
847.993                  1                        
852.621                  1                        
843.612                  1                        
842.44                   1                        
828.892                  1                        
824.634                  1                        
823.81                   1                        
827.379                  1                        
818.014                  1                        
816.562                  1                        
817.239                  1                        
822.616                  1                        
818.263                  1                        
823.883                  1                        
816.564                  1                        
824.074                  1                        
831.788                  1                        
828.634                  1                        
833.955                  1                        
846.136                  1                        
844.262                  1                        
843.027                  1                        
855.28                   1                        
847.513                  1                        
844.039                  1                        
839.265                  1                        
838.009                  1                        
841.069                  1                        
841.207                  1                        
851.978                  1                        
861.614                  1                        
858.21                   1                        
864.146                  1                        
857.547                  1                        
856.658                  1                        
858.955                  1                        
866.375                  1                        
864.262                  1                        
861.845                  1                        
863.77                   1                        
852.613                  1                        
858.607                  1                        
854.904                  1                        
849.39                   1                        
851.463                  1                        
848.608                  1                        
839.965                  1                        
840.651                  1                        
845.542                  1                        
850.009                  1                        
855.561                  1                        
853.828                  1                        
850.437                  1                        
851.759                  1                        
852.332                  1                        
855.062                  1                        
853.729                  1                        
852.99                   1                        
851.188                  1                        
863.836                  1                        
866.744                  1                        
866.72                   1                        
873.729                  1                        
880.35                   1                        
884.572                  1                        
878.929                  1                        
874.336                  1                        
883.004                  1                        
887.514                  1                        
894.987                  1                        
887.28                   1                        
899.389                  1                        
901.703                  1                        
898.501                  1                        
899.185                  1                        
905.854                  1                        
911.336                  1                        
914.401                  1                        
910.796                  1                        
909.793                  1                        
918.976                  1                        
916.412                  1                        
912.036                  1                        
911.512                  1                        
899.178                  1                        
912.236                  1                        
906.129                  1                        
904.875                  1                        
898.793                  1                        
892.704                  1                        
892.454                  1                        
884.571                  1                        
884.739                  1                        
882.86                   1                        
879.859                  1                        
872.139                  1                        
865.625                  1                        
858.571                  1                        
855.259                  1                        
852.515                  1                        
848.653                  1                        
845.271                  1                        
842.034                  1                        
839.793                  1                        
844.634                  1                        
851.084                  1                        
857.188                  1                        
867.933                  1                        
868.176                  1                        
866.83                   1                        
